,host,time,method,url,response,bytes
954,10md423.uni-duisburg.de,808478557,GET,/shuttle/resources/orbiters/endeavour-logo.gif,200,5052
955,10md423.uni-duisburg.de,808478638,GET,/images/construct.gif,200,1414
956,10md423.uni-duisburg.de,808481145,GET,/shuttle/resources/orbiters/enterprise.html,200,9732
957,10md423.uni-duisburg.de,808481146,GET,/shuttle/resources/orbiters/enterprise-logo.gif,200,25257
958,10md423.uni-duisburg.de,808481159,GET,/images/landing-logo.gif,200,2582
959,10md423.uni-duisburg.de,808481384,GET,/ksc.html,200,7131
960,10md423.uni-duisburg.de,808481388,GET,/images/MOSAIC-logosmall.gif,200,363
961,10md423.uni-duisburg.de,808481388,GET,/images/USA-logosmall.gif,200,234
962,10md423.uni-duisburg.de,808481388,GET,/images/WORLD-logosmall.gif,200,669
963,10md423.uni-duisburg.de,808481390,GET,/images/ksclogo-medium.gif,200,5866
964,11.ts1.mnet.medstroms.se,807637425,GET,/,200,7034
965,11.ts1.mnet.medstroms.se,807637426,GET,/images/ksclogo-medium.gif,200,5866
966,11.ts1.mnet.medstroms.se,807637428,GET,/images/NASA-logosmall.gif,200,786
967,11.ts1.mnet.medstroms.se,807637428,GET,/images/MOSAIC-logosmall.gif,200,363
968,11.ts1.mnet.medstroms.se,807637430,GET,/images/USA-logosmall.gif,200,234
969,11.ts1.mnet.medstroms.se,807637430,GET,/images/WORLD-logosmall.gif,200,669
970,11.ts1.mnet.medstroms.se,809415472,GET,/ksc.html,200,7089
971,11.ts1.mnet.medstroms.se,809415473,GET,/images/ksclogo-medium.gif,200,5866
972,11.ts1.mnet.medstroms.se,809415486,GET,/images/NASA-logosmall.gif,200,786
973,11.ts1.mnet.medstroms.se,809415486,GET,/images/MOSAIC-logosmall.gif,200,363
974,11.ts1.mnet.medstroms.se,809415486,GET,/images/USA-logosmall.gif,200,234
975,11.ts1.mnet.medstroms.se,809415486,GET,/images/WORLD-logosmall.gif,200,669
976,11.ts2.mnet.medstroms.se,804794217,GET,/shuttle/countdown/count.gif,200,40310
977,11.ts2.mnet.medstroms.se,804794270,GET,/images/NASA-logosmall.gif,200,786
978,11.ts2.mnet.medstroms.se,804794270,GET,/images/KSC-logosmall.gif,200,1204
979,11.ts2.mnet.medstroms.se,804794696,GET,/,200,7074
980,11.ts2.mnet.medstroms.se,804794703,GET,/images/ksclogo-medium.gif,200,5866
981,11.ts2.mnet.medstroms.se,804794733,GET,/images/MOSAIC-logosmall.gif,200,363
982,11.ts2.mnet.medstroms.se,804794733,GET,/images/USA-logosmall.gif,200,234
983,11.ts2.mnet.medstroms.se,804794750,GET,/images/WORLD-logosmall.gif,200,669
984,11.ts2.mnet.medstroms.se,804794784,GET,/shuttle/countdown/,200,3985
985,11.ts2.mnet.medstroms.se,804794794,GET,/shuttle/countdown/count.gif,200,40310
986,11.ts2.mnet.medstroms.se,804794930,GET,/facts/about_ksc.html,200,3977
987,11.ts2.mnet.medstroms.se,804794939,GET,/images/launchpalms-small.gif,200,11473
988,110.the-spa.com,809306873,GET,/,200,7089
989,110.the-spa.com,809306905,GET,/shuttle/missions/sts-71/movies/movies.html,200,3381
990,110.the-spa.com,809306942,GET,/shuttle/missions/sts-70/movies/movies.html,200,2979
991,118.32.med.umich.edu,808519221,GET,/shuttle/missions/sts-69/mission-sts-69.html,200,11836
992,118.32.med.umich.edu,808519222,GET,/shuttle/missions/sts-69/sts-69-patch-small.gif,200,8083
993,118.32.med.umich.edu,808519224,GET,/images/launch-logo.gif,200,1713
994,118.32.med.umich.edu,808519224,GET,/history/apollo/images/apollo-logo1.gif,200,1173
995,118.32.med.umich.edu,808519227,GET,/images/KSC-logosmall.gif,200,1204
996,118.32.med.umich.edu,808519268,GET,/shuttle/resources/orbiters/endeavour.html,200,6168
997,118.32.med.umich.edu,808519269,GET,/shuttle/resources/orbiters/endeavour-logo.gif,200,5052
998,118.32.med.umich.edu,808519269,GET,/images/ksclogosmall.gif,200,3635
